,Sentences_from,Sentences_to,Translated_sentences,BLEU
938,"Ludwik Antoni dwukrotnie (w 1807 i 1813) chciał wrócić do Rosji i przyłączyć się do walki przeciwko Bonapartemu, ale car dwukrotnie mu odmówił.Turniej olimpijski piłki nożnej na Letnich Igrzyskach Olimpijskich 2004 rozpoczął się 11 sierpnia (dwa dni przed ceremonią otwarcia), a zakończył się 28 sierpnia.James Sidney Ensor (ur.Rogožarski IK-3 - jednomiejscowy samolot myśliwski produkcji jugosłowiańskiej z czasów II wojny światowej.Mają dwoje dzieci: syna Travisa (ur.","Twice (in 1807 and 1813) he attempted to return to Russia to join the fight against Napoleon, but was refused permission by the Tsar.The football tournament at the 2004 Summer Olympics started on 11 August, (two days before the opening ceremony), and ended on 28 August.""James Ensor"".Construction of the IK-3 was assigned to Rogožarski A. D. in Belgrade.They have two children, Travis Sedgwick (b.","louis antoni twice (in 1807 and 1813) wanted to return to russia and join the fight against bonaparte, but the tsar refused him twice. the olympic football tournament at the 2004 summer olympics began on august 11 (two days before the opening ceremony) and ended august 28. james sidney ensor (born rogozarski ik-3 - a single-seater fighter of yugoslav production from world war ii. they have two children: son travis (b.",0.333
939,"1924)* 2007:** Tony Thompson, amerykański wokalista, członek zespołu Hi-Five (ur.","1928)* 2007 – Tony Thompson, American singer (Hi-Five) (b.","1924) * 2007: ** tony thompson, american singer, member of the band hi-five (b.",0.264
940,"Li Shimin dowodził wojskiem od wieku lat 18,był znany ze swych skutecznych szarży kawaleryjskich, świetnie posługiwał się łukiem, mieczem i włócznią.","Li Shimin had commanded troops since the age of 18, had prowess with a bow, sword, lance, and was known for his effective cavalry charges.","li shimin commanded the army from the age of 18, was known for his effective cavalry charges, and was an excellent bow, sword and spear operator.",0.376
941,"* Key Concepts in Post-Colonial Studies (1998), B. Ashcroft, G. Griffiths, and T. Tiffin, Eds.","* ""Key Concepts in Post-Colonial Studies"" (1998), B. Ashcroft, G. Griffiths, and T. Tiffin, Eds.","* key concepts in post-colonial studies (1998), b. ashcroft, g. griffiths, and t. tiffin, eds.",1.0
942,Prototypy bazowały na płatowcu Ju 87 B-0 z silnikiem Jumo 211A-1.,The prototypes were Ju 87 B-0 airframes powered by Jumo 211 A engines.,the prototypes were based on the ju 87 b-0 airframe with the jumo 211a-1 engine.,0.0
943,== Lata powojenne ==W lipcu 1948 gen. Stanisław Sosabowski został zdemobilizowany.,Sosabowski was eventually made the commander of rearguard troops and was demobilised in July 1948.,"== the post-war years == in july 1948, general stanisław sosabowski was demobilized.",0.0
944,Król zmarł w drodze do szpitala.,The King died later before reaching the hospital.,the king died on the way to the hospital.,0.0
945,"28 września 2003 w Berlinie ustanowił rekord świata w maratonie – 2:04:56.Larini debiutował podczas Grand Prix Włoch 1987, lecz nie zakwalifikował się do wyścigu.","He set the marathon world record of ""2:04:55"", on September 28, 2003 at the Berlin Marathon.Larini failed to qualify for the Italian Grand Prix, but got into the Spanish Grand Prix, only to retire early on.","on september 28, 2003 in berlin, he set a world record in the marathon - 2:04:56. larini made his debut at the 1987 italian grand prix, but did not qualify for the race.",0.203
946,"Cyrus pojawiła się też w utworze Snoop Liona ""Ashtrays & Heartbreaks"" wydanym jako singiel z jego albumu Reincarnated.Łańcuch ma około 285 km długości i maksymalną szerokość 50 km.Weegee urodził się jako Usher Fellig w Złoczowie na terenie austro-węgierskiej Galicji (obecnie Ukraina).","Cyrus appeared on the Snoop Lion song ""Ashtrays and Heartbreaks"", released as the first single for his album ""Reincarnated"" on April 4, 2013.Sredna Gora is 285 km long, reaching 50 km at its greatest width.==Life==Weegee was born Ascher (Usher) Fellig in Złoczów (now Zolochiv, Ukraine), near Lemberg, Austrian Galicia.",cyrus also appeared in the song snoop lion &quot;ashtrays &amp; heartbreaks&quot; released as a single from his album reincarnated. the chain is about 285 km long and a maximum width of 50 km.weegee was born as usher fellig in złoczów in austro-hungarian galicia (now ukraine ).,0.122
947,"W odpowiedzi Cypryjska Federacja Piłkarska ogłosiła organizację własnego turnieju ELF Cup, który miał się odbyć w tym samym terminie.","In response, the KTFF announced that they would hold their own tournament, the ELF Cup, scheduled for the same time as the VIVA World Cup.","in response, the cyprus football federation announced the organization of its own elf cup, which was to be held on the same date.",0.0
948,"1889)** Ellen Glasgow, amerykańska pisarka (ur.","1920)* 1945 – Ellen Glasgow, American author (b.","1889) ** ellen glasgow, american writer (b.",0.0
949,"Hamer jest właścicielem i założycielem Stowarzyszenia Filmowego BulBul, utworzonego w Oslo w 1994 roku.","Hamer is the owner and founder of the BulBul Film Association, established in Oslo in 1994.","hamer is the owner and founder of the bulbul film association, established in oslo in 1994.",1.0
950,""" ISBN 80-7277-039-X.Magazyn zawiera również specjalne oferty kierowane tylko do posiadaczy karty Centurion.w modelach Fiata: Grande Punto, Croma, Nuova Bravo, Linea, 500 i Evo.Pierwszym Europejczykiem na wyspach był Jacques Cartier przybyły tu w 1534 roku.In the Flesh?",""" ISBN 80-7277-039-X.The magazine is available only to individual Centurion cardholders, not to the business-edition customers.It is now available for Fiat 500, Fiat Linea, Fiat Grande Punto and Fiat Bravo.== History ==Jacques Cartier was the first European to visit the islands, in 1534.""In the Flesh?","&quot;isbn 80-7277-039-x. the magazine also includes special offers for centurion cardholders only on fiat models: grande punto, croma, nuova bravo, linea, 500 and evo. jacques cartier arrived here in 1534. in the flesh?",0.0
951,"Mniej więcej w listopadzie 1996, Imperatoria rozpadła się i Jarlaath utworzył nowy zespół znany jako Penumbra.","Around November 1996, Imperatoria split up and Jarlaath created a new band known as Penumbra.","around november 1996, imperatoria broke up and jarlaath formed a new band known as penumbra.",0.577
952,Była to ostatnia większa akcja ofensywna podjęta przez siły Osi w Afryce Północnej.Jurassic Coast) – fragment północnego wybrzeża kanału La Manche i zarazem południowej linii brzegowej Anglii.,The battle was the last big offensive undertaken by the Axis in North Africa.The Jurassic Coast is a World Heritage Site on the English Channel coast of southern England.,it was the last major offensive action taken by the axis forces in north africa (jurassic coast) - a fragment of the northern coast of the english channel and also the southern coast of england.,0.0
953,"Drugi pas startowy ma 3410 m długości i 60 m szerokości, z nawierzchnią asfaltową o podstawie ze zbrojonego betonu cementowego.","The second runway is 3410 m long and 60 m wide, it has asphalt surface on the base made of reinforced cemento-concrete.","the second runway is 3,410 m long and 60 m wide, with an asphalt surface with a reinforced cement concrete base.",0.51
954,"* ""Sombras de Águilas"", bdw.Firma powstała z połączenia Sandoz oraz Ciba Geigy.""Secretary of State for Defence""), brytyjski urząd ministerialny powstały w 1940 r. 1 kwietnia 1964 r. przejął kompetencje ministerstwa lotnictwa, ministerstwa wojny i Admiralicji.Malekula (lub Malakula) – wyspa na Oceanie Spokojnym, druga pod względem wielkości wyspa archipelagu Nowe Hebrydy oraz państwa Vanuatu.","* ""Sombras de Águilas"".CIBA and Geigy merged in 1971 to form Ciba‑Geigy Ltd. .Her Majesty's Principal Secretary of State for Defence, also referred to as the Defence Secretary, is the senior Government of the United Kingdom minister in charge of the Ministry of Defence, chairing the Defence Council.Malakula Island (coordinates ), also spelled Malekula, is the second-largest island in the nation of Vanuatu, in the Pacific Ocean region of Melanesia.","* &quot;sombras de águilas&quot;, ndw. the company was formed by the merger of sandoz and ciba geigy. &quot;secretary of state for defense&quot;), the british ministerial office established in 1940. on april 1, 1964, it took over the powers of the ministry of aviation, the ministry of war and the admiralty. malekula (or malakula) - an island in the pacific ocean, the second largest island of the new hebrides archipelago and the state of vanuatu.",0.111
955,Ta metoda jest o wiele bardziej wiarygodna w określaniu otwartych portów.,This method is much more reliable at identifying open ports.,this method is much more reliable in determining which ports are open.,0.455
956,"Na rok 2011, pozostał już tylko Hofstra Stadium, który później został nazwany James M. Shuart Stadium.","As of 2011, only Hofstra Stadium remains, now renamed James M. Shuart Stadium.","for 2011, only the hofstra stadium remained and was later renamed james m. shuart stadium.",0.318
957,"1467)* 1580 – Alonso Mudarra, hiszpański kompozytor (ur.","1470)*1580 – Alonso Mudarra, Spanish guitarist and composer (b.","1467) * 1580 - alonso mudarra, spanish composer (b.",0.0
958,"W październiku 1993, Reznor zgodził się przerobić album Marilyn Manson, zabierając grupę i jej kasety do The Record Plant w Los Angeles.","In October 1993, Reznor agreed to rework the production on Marilyn Manson's album, taking them and their tapes to The Record Plant in Los Angeles.","in october 1993, reznor agreed to rewrite the marilyn manson album, taking the group and its tapes to the record plant in los angeles.",0.505
959,"1549)* 1603 – Philippe de Monte, flamandzki kompozytor (ur.","1514)*1603 – Philippe de Monte, Flemish composer (b.","1549) * 1603 - philippe de monte, flemish composer (b.",0.68
960,"Można wykazać, że jeśli jest ""n"" atomów w cząsteczce, będzie formula_80 oscylacyjnych stopni swobody, gdzie formula_81 to liczba rotacyjnych stopni swobody.","It can be shown that if there are ""n"" atoms in the molecule, there will be as many as formula_72 vibrational degrees of freedom, where formula_73 is the number of rotational degrees of freedom.","it can be shown that if there are &quot;n&quot; atoms in the molecule, there will be formula_80 vibrational degrees of freedom, where formula_81 is the number of rotational degrees of freedom.",0.663
961,"""), umieszczony w należącej do Uniwersytetu Oxfordzkiego Bodleian Library.","""), housed in the Bodleian Library at Oxford University.","&quot;), housed in the bodleian library belonging to the university of oxford.",0.341
962,"1913)* 1989 – Hirohito, cesarz Japonii (ur.","1913)*1989 – Hirohito, Japanese emperor (b.","1913) * 1989 - hirohito, emperor of japan (b.",0.0
963,"970MP jest dwurdzeniowym mikroprocesorem opartym na 970FX i pracuje z częstotliwościami zegara od 1,2 do 2,5 GHz.","At 1.5 GHz, the G5 was not substantially faster than the 1.5 and 1.67 GHz G4 processors which Apple used in PowerBooks instead.",the 970mp is a dual-core microprocessor based on the 970fx and runs at clock frequencies from 1.2 to 2.5 ghz.,0.0
964,"== Demografia ==Populacja Mali jest szacowana na 14,5 miliona osób.","==Demographics==In July 2009, Mali's population was an estimated 14.5 million.",== demographics == mali has an estimated population of 14.5 million.,0.0
965,W maju 1769 Boone rozpoczął dwuletnią wyprawę łowiecką do Kentucky.,"On May 11, 1769, Boone began a two-year hunting expedition in Kentucky.","in may 1769, boone began a two-year hunting trip to kentucky.",0.462
966,"== Bibliografia ==* Coloma, L.A. & Ron, S. 2004.","==References==* Coloma, L.A. & Ron, S. 2004.","== bibliography == * coloma, la &amp; ron, s. 2004.",0.0
967,"Gospodarka Casamance w dużej mierze opiera się na rolnictwie, głównie uprawie ryżu.== Historia ==Pierwszy wyścig zjazdowy miał miejsce w Fairfax w Kalifornii, 21 października 1976 roku, na drodze pożarowej dzisiaj znanej jako Repack Road z powodu potrzeby uzupełniania (z ang.","==Economy==The economy of the Casamance relies largely on rice cultivation and tourism.==History==The 1st downhill time-trial race took place in Fairfax, California on October 21, 1976 on a fireroad now referred to as Repack Road, due to the need to repack the single rear hub brake after a descent.","casamance&#39;s economy is largely based on agriculture, mostly rice.",0.0
